label,uri,types,vocabulary,domain,range,superproperty
agenda status,https://data.vlaanderen.be/ns/besluitvorming#agendaStatus,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/besluitvorming#Agenda,http://www.w3.org/2004/02/skos/core#Concept,
agenda type,https://data.vlaanderen.be/ns/besluitvorming#agendaType,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/besluitvorming#Agenda,http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/type
agens,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensVrachtObservatie.agens,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/waterkwaliteit,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensVrachtObservatie,https://data.vlaanderen.be/ns/waterkwaliteit#Agens,
agens,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensConcentratieObservatie.agens,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/waterkwaliteit,https://purl.eu/ns/air-and-water/water#ChemicalAgentConcentrationObservation,https://data.vlaanderen.be/ns/waterkwaliteit#Agens,
agent,https://data.vlaanderen.be/ns/perceel#Recht.agent,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#Recht,http://purl.org/dc/terms/Agent,
agent,https://data.vlaanderen.be/ns/perceel#Restrictie.agent,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#Restrictie,http://purl.org/dc/terms/Agent,
agent,https://data.vlaanderen.be/ns/perceel#Verantwoordelijkheid.agent,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#Verantwoordelijkheid,http://purl.org/dc/terms/Agent,
agent,https://data.vlaanderen.be/ns/perceel#ZakelijkRecht.agent,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#ZakelijkRecht,http://purl.org/dc/terms/Agent,
agent met recht,https://data.vlaanderen.be/ns/perceel#agentMetRecht,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid,http://purl.org/dc/terms/Agent,
agent met restrictie,https://data.vlaanderen.be/ns/perceel#agentMetRestrictie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid,http://purl.org/dc/terms/Agent,
agent met verantwoordelijkheid,https://data.vlaanderen.be/ns/perceel#agentMetVerantwoordelijkheid,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid,http://purl.org/dc/terms/Agent,
agent met zakelijk recht,https://data.vlaanderen.be/ns/perceel#agentMetZakelijkRecht,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#KadastraalPatrimoniumperceel,http://purl.org/dc/terms/Agent,
algemeen kenmerk,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel.algemeenKenmerk,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel,https://data.vlaanderen.be/ns/cultuurparticipatie#AlgemeenParticipantkenmerk,
als GML,http://www.opengis.net/ont/geosparql#asGML,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
als WKT,http://www.opengis.net/ont/geosparql#asWKT,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
alternatieve label,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
alternatieve naam,http://purl.org/dc/terms/alternative,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
alternatieve naam,http://schema.org/alternativeName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
alternatieve naam,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
alternatieve naam,https://data.vlaanderen.be/ns/persoon#alternatieveNaam,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/persoon,http://www.w3.org/ns/person#Person,http://www.w3.org/2001/XMLSchema#string,http://xmlns.com/foaf/0.1/name
alternatieve straatnaam,https://data.vlaanderen.be/ns/weg#alternatieveStraatnaam,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Wegsegment,http://www.w3.org/2001/XMLSchema#string,
annotatietype,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
antwoorddatum,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsantwoord.antwoordDatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsantwoord,http://www.w3.org/2001/XMLSchema#date,http://purl.org/dc/terms/date
assesmenttaal,http://purl.org/dc/terms/language,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
assessment locatie,http://data.europa.eu/snb/model/elm/location,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
assessmentdatum,http://purl.org/dc/terms/issued,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
assessmentvorm,http://data.europa.eu/snb/model/elm/mode,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
attribuut toegekend aan,http://www.cidoc-crm.org/cidoc-crm/P140_assigned_attribute_to,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
auteur,https://data.vlaanderen.be/ns/dossier#auteur,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/dossier,http://www.w3.org/ns/prov#Entity,http://www.w3.org/ns/prov#Agent,http://purl.org/dc/terms/creator
authenticiteit,https://data.vlaanderen.be/ns/leercredential#authenticiteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/leercredential,http://data.europa.eu/snb/model/elm/Claim,http://www.w3.org/2004/02/skos/core#Concept,
bankrekeningnummer,https://data.vlaanderen.be/ns/FeitelijkeVerenigingen#bankrekeningnummer,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/FeitelijkeVerenigingen,https://data.vlaanderen.be/ns/FeitelijkeVerenigingen#FeitelijkeVereniging,http://www.w3.org/2000/01/rdf-schema#Literal,
banner afbeelding,http://data.europa.eu/snb/model/elm/bannerImage,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bebouwing,https://data.vlaanderen.be/ns/bedrijventerrein#bebouwing,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerreinperceel,http://www.w3.org/2004/02/skos/core#Concept,
bedieningswijze,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Infrastrcutuurelement.bedieningswijze,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/openbaardomein/infrastructuur#Infrastructuurelement,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Bedieningswijze,
bedoeld voor,https://data.vlaanderen.be/ns/schuldbeheer#bedoeldVoor,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Betaling,https://data.vlaanderen.be/ns/schuldbeheer#Schuldvordering,
bedrag,http://data.europa.eu/snb/model/elm/amount,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bedrag,https://data.vlaanderen.be/ns/schuldbeheer#bedrag,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Inkomst,https://schema.org/MonetaryAmount,
bedragwaarde,http://data.europa.eu/snb/model/elm/value,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein,http://www.w3.org/2002/07/owl#Ontology,,,,
beeldt uit,http://www.cidoc-crm.org/cidoc-crm/P62_depicts,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
begin,http://data.europa.eu/m8g/startTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
begin,https://data.vlaanderen.be/ns/generiek#Tijdsinterval.begin,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
begin,https://data.vlaanderen.be/ns/generiek#Gebeurtenisdatum.begin,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/generiek,https://data.vlaanderen.be/ns/generiek#Gebeurtenisdatum,http://www.w3.org/2001/XMLSchema#dateTime,
begindatum,https://schema.org/startDate,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beginknoop,https://data.vlaanderen.be/ns/netwerk#beginknoop,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,https://data.vlaanderen.be/ns/netwerk#Knoop,
beginknoop,https://data.vlaanderen.be/ns/weg#beginknoop,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Wegsegment,https://data.vlaanderen.be/ns/weg#Wegknoop,
beginlink,https://data.vlaanderen.be/ns/netwerk#beginlink,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
begintijd,https://schema.org/startTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
begrotingsartikel,https://data.vlaanderen.be/ns/subsidie#begrotingsartikel,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/subsidie,http://purl.org/vocab/cpsv#PublicService,http://www.w3.org/2000/01/rdf-schema#Literal,
behandelt,https://data.vlaanderen.be/ns/besluitvorming#behandelt,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,http://data.vlaanderen.be/ns/besluit#Vergaderactiviteit,https://data.vlaanderen.be/ns/besluitvorming#Agenda,
behandelt,http://data.vlaanderen.be/ns/besluit#behandelt,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Zitting,http://data.vlaanderen.be/ns/besluit#Agendapunt,
behandelt,https://data.vlaanderen.be/ns/dossier#behandelt,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/dossier,http://dbpedia.org/ontology/Case,http://www.w3.org/2000/01/rdf-schema#Resource,
beheerder,https://data.vlaanderen.be/ns/mobiliteit#beheerder,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://purl.org/dc/terms/Agent,
behoort tot,http://data.vlaanderen.be/ns/mandaat#behoortTot,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Kandidatenlijst,http://data.vlaanderen.be/ns/mandaat#RechtstreekseVerkiezing,
behoort tot,https://data.vlaanderen.be/ns/weg#behoortTot,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Wegsegment,https://data.vlaanderen.be/ns/weg#TransportLinkSet,
behoort tot sequentie,https://data.vlaanderen.be/ns/weg#behoortTotSequentie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#PositieInSequentie,https://data.vlaanderen.be/ns/weg#TransportLinkSequentie,
behoort tot sequentie op positie,https://data.vlaanderen.be/ns/weg#behoortTotSequentieOpPositie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Wegsegment,https://data.vlaanderen.be/ns/weg#PositieInSequentie,
behoort tot set,https://data.vlaanderen.be/ns/weg#behoortTotSet,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Positie,https://data.vlaanderen.be/ns/weg#TransportLinkSet,
behoort tot set op positie,https://data.vlaanderen.be/ns/weg#behoortTotSetOpPositie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Wegsegment,https://data.vlaanderen.be/ns/weg#Positie,
behoort tot toeristische regio,https://data.vlaanderen.be/ns/logies#behoortTotToeristischeRegio,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/logies,https://data.vlaanderen.be/ns/logies#Logies,https://data.vlaanderen.be/ns/logies#ToeristischeRegio,
beinvloed door,http://data.europa.eu/snb/model/elm/influencedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beinvloedt,http://data.europa.eu/snb/model/elm/influences,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bekendmaking,https://data.vlaanderen.be/ns/omgevingsvergunning#bekendmaking,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#Rechtshandeling,https://data.vlaanderen.be/ns/omgevingsvergunning#Bekendmaking,
bekleedt,http://www.w3.org/ns/org#holds,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bekrachtigt aanstelling van,http://data.vlaanderen.be/ns/mandaat#bekrachtigtAanstellingVan,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#RechtsgrondAanstelling,http://data.vlaanderen.be/ns/mandaat#Mandataris,
bekrachtigt ontslag van,http://data.vlaanderen.be/ns/mandaat#bekrachtigtOntslagVan,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#RechtsgrondBeeindiging,http://data.vlaanderen.be/ns/mandaat#Mandataris,
beleidsdomein,http://data.vlaanderen.be/ns/mandaat#beleidsdomein,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/2004/02/skos/core#Concept,
beleidsveld,https://data.vlaanderen.be/ns/besluitvorming#beleidsveld,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/besluitvorming#Besluitvormingsaangelegenheid,http://www.w3.org/2004/02/skos/core#Concept,
beoordeeld door,https://data.vlaanderen.be/ns/mobiliteit#beoordeeldDoor,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://purl.org/dc/terms/Agent,
beoordeling,http://data.europa.eu/snb/model/elm/grade,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beoordeling,http://schema.org/ratingValue,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beoordeling,https://data.vlaanderen.be/ns/mobiliteit#beoordeling,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2004/02/skos/core#Concept,
beoordeling status,http://data.europa.eu/snb/model/elm/gradeStatus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beoordelingsdatum,https://data.vlaanderen.be/ns/mobiliteit#beoordelingsdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2001/XMLSchema#dateTime,
beoordelingsschema,http://data.europa.eu/snb/model/elm/gradingScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
bepaald door,https://data.vlaanderen.be/ns/schuldbeheer#bepaaldDoor,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsprofiel,http://purl.org/dc/terms/Agent,
beperking,https://data.vlaanderen.be/ns/bedrijventerrein#beperking,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerreinperceel,http://www.w3.org/2004/02/skos/core#Concept,
beperking,https://data.vlaanderen.be/ns/toestemming#beperking,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/toestemming,https://data.vlaanderen.be/ns/toestemming#Toestemming,http://www.w3.org/2000/01/rdf-schema#Literal,
beperking,https://data.vlaanderen.be/ns/weg#beperking,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Voertuigbeperking,http://www.w3.org/2004/02/skos/core#Concept,
berichtgeving,https://data.vlaanderen.be/ns/cultuurparticipatie#Activiteit.berichtgeving,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,https://data.vlaanderen.be/ns/cultuurparticipatie#Berichtgeving,
beschikbaar,https://data.vlaanderen.be/ns/cultuurparticipatie#Document.beschikbaar,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://xmlns.com/foaf/0.1/Document,http://data.europa.eu/m8g/PeriodOfTime,
beschikbaar,https://data.vlaanderen.be/ns/cultuurparticipatie#Boekinginfo.beschikbaar,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Boekingsinfo,http://data.europa.eu/m8g/PeriodOfTime,
beschikbaar,https://data.vlaanderen.be/ns/cultuurparticipatie#Prijsinfo.beschikbaar,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://schema.org/PriceSpecification,http://data.europa.eu/m8g/PeriodOfTime,
beschikbaar tot,http://schema.org/validThrough,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beschikbaar transactievolume,https://schema.org/eligibleQuantity,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beschikbaar van,http://schema.org/validFrom,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beschikbaarheid,https://data.vlaanderen.be/ns/cultuurparticipatie#Activiteit.beschikbaarheid,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,https://data.vlaanderen.be/ns/cultuurparticipatie#Beschikbaarheid,
beschikbaarheid,https://data.vlaanderen.be/ns/bedrijventerrein#beschikbaarheid,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerreinperceel,http://www.w3.org/2004/02/skos/core#Concept,
beschikbare hoeveelheid,https://schema.org/eligibleQuantity,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beschikbare kavels,https://data.vlaanderen.be/ns/bedrijventerrein#beschikbareKavels,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerrein,http://www.w3.org/2001/XMLSchema#boolean,
beschikbare oppervlakte,https://data.vlaanderen.be/ns/bedrijventerrein#beschikbareOppervlakte,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerrein,https://schema.org/QuantitativeValue,
beschrijft,https://data.vlaanderen.be/ns/besluitvorming#beschrijft,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/besluitvorming#Verslag,https://data.vlaanderen.be/ns/besluitvorming#Beslissingsactiviteit,http://www.w3.org/ns/prov#wasGeneratedBy
beschrijft,https://data.vlaanderen.be/ns/dossier#beschrijft,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/dossier,https://data.vlaanderen.be/ns/dossier#Stuk,http://www.w3.org/2000/01/rdf-schema#Resource,
beschrijving,http://data.europa.eu/eli/ontology#description,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
beschrijving,http://def.isotc211.org/iso19157/2013/DataQualityResult#DQ_DescriptiveResult.statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
