label,uri,types,vocabulary,domain,range,superproperty
activiteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Promotie.activiteit,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Promotie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
activiteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking.activiteit,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
activiteit,https://data.vlaanderen.be/ns/dossier#activiteit,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/dossier,https://data.vlaanderen.be/ns/dossier#ActiviteitContext,http://www.w3.org/ns/prov#Activity,
Activiteit (source),https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding.activiteit.source,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteit (target),https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding.activiteit.target,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteitcontext,https://data.vlaanderen.be/ns/dossier#ActiviteitContext,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/dossier,,,
activiteitencomplexreferentie,https://data.vlaanderen.be/ns/nutsvoorzieningen#activiteitencomplexreferentie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/generiek#Activiteitencomplex,
ActiviteitFunctietype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
ActiviteitStatus,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
ActiviteitType,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Activiteittype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
ActiviteitVerhouding,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/cultuurparticipatie,,,
ActiviteitVerhoudingType,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
activity,http://fixme.com#activiteit,http://www.w3.org/2000/01/rdf-schema#Property,,,,
activitycomplexreference,https://data.vlaanderen.be/ns/nutsvoorzieningen#activiteitencomplexreferentie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/generiek#Activiteitencomplex,
added after,http://data.vlaanderen.be/ns/besluit#aangebrachtNa,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://purl.org/dc/terms/relation
additionalService,https://purl.eu/ns/mobility/passenger-transport-hubs#additionalService,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
AdditionalServiceType,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Address,https://data.vlaanderen.be/ns/adres,http://www.w3.org/2002/07/owl#Ontology,,,,
address area,http://www.w3.org/ns/locn#addressArea,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
ader,https://data.vlaanderen.be/ns/bo-interpretaties#ader,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Administratieve Eenheid,https://schema.org/AdministrativeArea,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Administratieve Eenheid,https://data.vlaanderen.be/ns/generiek#AdministratieveEenheid,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/generiek,,,
administratieve eenheid niveau 1,http://www.w3.org/ns/locn#adminUnitL1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
administratieve eenheid niveau 2,http://www.w3.org/ns/locn#adminUnitL2,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Administration,https://data.vlaanderen.be/ns/bestuur,http://www.w3.org/2002/07/owl#Ontology,,,,
Administrative Unit,http://data.vlaanderen.be/ns/besluit#Bestuurseenheid,http://www.w3.org/2002/07/owl#Class,http://data.vlaanderen.be/ns/besluit,,,
administrative unit level 2,http://www.w3.org/ns/locn#adminUnitL1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
administrative unit level 2,http://www.w3.org/ns/locn#adminUnitL2,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
administrator,https://data.vlaanderen.be/ns/mobiliteit#beheerder,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://purl.org/dc/terms/Agent,
adres,https://data.vlaanderen.be/ns/nutsvoorzieningen#adres,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Aansluiting,http://www.w3.org/ns/locn#Address,
Adres,http://www.w3.org/ns/locn#Address,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Adres,https://data.vlaanderen.be/ns/adres,http://www.w3.org/2002/07/owl#Ontology,,,,
adres,http://data.europa.eu/m8g/hasAddress,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,http://www.w3.org/ns/locn#address,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,http://data.europa.eu/m8g/address,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://data.vlaanderen.be/ns/perceel#adres,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://data.vlaanderen.be/ns/vastgoed#adres,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://purl.eu/ns/mobility/timetables-and-planning#Authority.address,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://purl.eu/ns/mobility/timetables-and-planning#Operator.address,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://purl.eu/ns/mobility/timetables-and-planning#address,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://vocab.belgif.be/ns/utility-services#address,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adres,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#address,http://www.w3.org/2002/07/owl#ObjectProperty,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc,http://schema.org/ContactPoint,http://www.w3.org/ns/locn#Address,
adres,https://data.vlaanderen.be/ns/gebouw#Gebouw.adres,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#Gebouw,http://www.w3.org/ns/locn#Address,
adres,https://data.vlaanderen.be/ns/gebouw#Gebouweenheid.adres,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#Gebouweenheid,http://www.w3.org/ns/locn#Address,
adres,https://data.vlaanderen.be/ns/nutsvoorzieningen#adres,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Aansluiting,http://www.w3.org/ns/locn#Address,
adresgebied,http://www.w3.org/ns/locn#addressArea,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Adreslocator,https://data.vlaanderen.be/ns/adres#Adreslocator,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
adreslocator,https://data.vlaanderen.be/ns/adres#adreslocator,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Adresuitbreiding,https://data.vlaanderen.be/ns/adres#Adreslocator,
adresse,https://data.vlaanderen.be/ns/nutsvoorzieningen#adres,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Aansluiting,http://www.w3.org/ns/locn#Address,
Adresse complète,http://www.w3.org/ns/locn#fullAddress,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Adresseerbaar Object,https://data.vlaanderen.be/ns/adres#AdresseerbaarObject,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
Adresuitbreiding,https://data.vlaanderen.be/ns/adres#Adresuitbreiding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
Adresvoorstelling,http://www.w3.org/ns/locn#Address,http://www.w3.org/2000/01/rdf-schema#Class,,,,
adresvoorstelling,http://www.w3.org/ns/locn#address,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
adresvoorstelling,https://data.vlaanderen.be/ns/mobiliteit#Verkeersteken.adresvoorstelling,http://www.w3.org/2000/01/rdf-schema#Property,,,,
adresvoorstelling,https://data.vlaanderen.be/ns/mobiliteit#adresVoorstelling,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Advies,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/mobiliteit,,,
Adviesantwoord,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving#AdviesAntwoord,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving,,,
Adviesvraag,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving#AdviesVraag,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving,,,
adviseert,https://data.vlaanderen.be/ns/mobiliteit#adviseert,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2000/01/rdf-schema#Resource,
af te betalen bedrag,https://data.vlaanderen.be/ns/schuldbeheer#afTeBetalenBedrag,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplanonderdeel,https://schema.org/MonetaryAmount,
afbeelding,http://data.europa.eu/snb/model/elm/image,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
afbeelding,https://purl.eu/ns/mobility/timetables-and-planning#image,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afbeelding,https://data.vlaanderen.be/ns/mobiliteit#grafischeWeergave,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://xmlns.com/foaf/0.1/Document,
Afbetaling,https://data.vlaanderen.be/ns/schuldbeheer#Afbetaling,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Afbetalingsplan,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
afbetalingsplan,https://data.vlaanderen.be/ns/schuldbeheer#afbetalingsplan,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Schuldvordering,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,
Afbetalingsplanonderdeel,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplanonderdeel,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
afbetalingsplanonderdeel,https://data.vlaanderen.be/ns/schuldbeheer#afbetalingsplanonderdeel,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplanonderdeel,
Afbetalingsplansaldo,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplansaldo,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
afbetalingsplansaldo,https://data.vlaanderen.be/ns/schuldbeheer#afbetalingsplansaldo,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplansaldo,
affiliatietype,https://data.vlaanderen.be/ns/lokale-economie#affiliatietype,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleid,https://data.vlaanderen.be/ns/bodem#afgeleid,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleid van,https://www.iflastandards.info/fr/frbr/frbroo#R2,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleid van,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel.afgeleidVan,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel,https://data.vlaanderen.be/ns/cultuurparticipatie#Deelname,
afgeleid van,https://data.vlaanderen.be/ns/schuldbeheer#afgeleidVan,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsprofiel,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsindicator,
AfgeleideCollectie,https://data.vlaanderen.be/ns/ldes#AfgeleideCollectie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/ldes,,,
afgeleidElement,http://def.isotc211.org/iso19157/2013/DataQuality_2#DQ_Element.derivedElement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleidVan,http://purl.org/pav/derivedfrom,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleidVan,https://data.vlaanderen.be/ns/bodem#afgeleidVan,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleverd,https://data.vlaanderen.be/ns/vastgoed#afgeleverd,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afgeleverd aan,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Mobiliteitsvergunning.afgeleverdAan,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Mobiliteitsvergunning,http://purl.org/dc/terms/Agent,
afgeleverd door,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Mobiliteitsvergunning.afgeleverdDoor,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Mobiliteitsvergunning,http://purl.org/dc/terms/Agent,
afhandelingsduratie,https://purl.eu/ns/mobility/timetables-and-planning#finishingDuration,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afleveringsdatum,https://schema.org/endDate,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
afleverpunt,https://data.vlaanderen.be/ns/nutsvoorzieningen/meters#afleverpunt,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Afmeting,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Afmeting,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
afmeting,https://data.vlaanderen.be/ns/mobiliteit#Verankering.afmeting,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afmeting,https://data.vlaanderen.be/ns/mobiliteit#Verkeersbord.afmeting,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afmeting,https://data.vlaanderen.be/ns/mobiliteit#afmeting,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2004/02/skos/core#Concept,
afmeting,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Belading.afmeting,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Belading,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Afmeting,
afmetingen,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Vracht.afmetingen,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Vracht,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Afmeting,
AfmetingType,https://data.vlaanderen.be/ns/slimme-stadsdistributie#AfmetingType,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
afsluitbaar,https://data.vlaanderen.be/ns/openbaardomein/infrastructuur#afsluitbaar,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Afstamming,https://data.vlaanderen.be/ns/persoon#Afstamming,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/persoon,,,
afstammingstype,https://data.vlaanderen.be/ns/persoon#afstammingsType,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/persoon,https://data.vlaanderen.be/ns/persoon#Afstamming,http://www.w3.org/2004/02/skos/core#Concept,
Afstand,https://data.vlaanderen.be/ns/weg#Afstand,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
afstand,https://data.vlaanderen.be/ns/bo-interpretaties#afstand,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://data.vlaanderen.be/ns/fiets#afstand,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Route.afstand,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Vervoersbewijs.afstand,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://purl.eu/ns/mobility/timetables-and-planning#JourneyPattern.distance,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://purl.eu/ns/mobility/timetables-and-planning#Route.distance,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://purl.eu/ns/mobility/timetables-and-planning#RouteLink.distance,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://purl.eu/ns/mobility/timetables-and-planning#ServiceLink.distance,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://purl.eu/ns/mobility/timetables-and-planning#distance,http://www.w3.org/2000/01/rdf-schema#Property,,,,
afstand,https://data.vlaanderen.be/ns/nutsvoorzieningen#afstand,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#VerticalePositie,http://def.isotc211.org/iso19103/2015/MeasureTypes#Measure,
afstand,https://data.vlaanderen.be/ns/transportnetwerk#afstand,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk#Afstandspaal,https://schema.org/QuantitativeValue,
Afstandspaal,https://data.vlaanderen.be/ns/transportnetwerk#Afstandspaal,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
afTeTrekkenNettoBedragen,https://data.vlaanderen.be/ns/loongegevens#afTeTrekkenNettoBedragen,http://www.w3.org/2000/01/rdf-schema#Property,,,,
